testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
crossAB	Bildungsroman-Not-Novel_randomA	Novel-Not-Bildungsroman_randomB					1977.155	1979.755	0.71	0.585	0.445	0.475	-0.247086731803	-0.151112046601	-0.343061417004	0.1875	0.11	0.265
self1	Bildungsroman-Not-Novel_randomA	Bildungsroman-Not-Novel_randomB					1977.155	1977.13	0.71	0.715	0.82	0.845	0.787486486412	0.730261130713	0.844711842111	-0.12	-0.13	-0.11
crossBA	Bildungsroman-Not-Novel_randomB	Novel-Not-Bildungsroman_randomA					1977.13	1979.545	0.715	0.565	0.5	0.515	-0.0057864749723	0.117466743533	-0.129039693478	0.1325	0.05	0.215
self2	Novel-Not-Bildungsroman_randomA	Novel-Not-Bildungsroman_randomB					1979.545	1979.755	0.565	0.585	0.735	0.745	0.180971325022	0.205854903294	0.156087746751	-0.165	-0.16	-0.17
crossAB	Bildungsroman_randomA	Psychological_randomB					1977.335	1996.46	0.705	0.73	0.56	0.62	0.378051886786	0.357051827551	0.399051946022	0.1275	0.11	0.145
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	Psychological_randomA					1977.27	1996.435	0.695	0.725	0.675	0.64	0.496798684048	0.411549728322	0.582047639775	0.0525	0.085	0.02
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossAB	Bildungsroman_randomA	SubjHumor_randomB					1977.335	1924.1	0.705	0.945	0.5	0.55	0.117015885195	0.164232898067	0.0697988723226	0.3	0.395	0.205
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjHumor_randomA					1977.27	1924.88	0.695	0.93	0.505	0.48	0.0525897009005	0.0431092621007	0.0620701397003	0.32	0.45	0.19
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	Bildungsroman_randomA	SubjFairytales_randomB					1977.335	1925.8989898989898	0.705	0.964646464646	0.475	0.373737373737	-0.144864147519	-0.289987801532	0.000259506493488	0.410454545455	0.590909090909	0.23
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjFairytales_randomA					1977.27	1924.03	0.695	0.96	0.48	0.405	-0.130971088954	-0.301496281167	0.0395541032582	0.385	0.555	0.215
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	Bildungsroman_randomA	SubjShortstoriesAmerican_randomB					1977.335	1968.775	0.705	0.805	0.555	0.58	0.341392097969	0.318272639635	0.364511556303	0.1875	0.225	0.15
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjShortstoriesAmerican_randomA					1977.27	1968.11	0.695	0.78	0.645	0.535	0.42271206189	0.423584644525	0.421839479255	0.1475	0.245	0.05
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossAB	Bildungsroman_randomA	SubjHistory_randomB					1977.335	1927.825	0.705	0.82	0.435	0.36	-0.578822445586	-0.799967499789	-0.357677391383	0.365	0.46	0.27
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjHistory_randomA					1977.27	1928.295	0.695	0.79	0.41	0.44	-0.463899560125	-0.568103813666	-0.359695306583	0.3175	0.35	0.285
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
crossAB	Bildungsroman_randomA	SubjShortstoriesOther_randomB					1977.335	1974.32	0.705	0.78	0.455	0.425	-0.119605517083	-0.194649949447	-0.0445610847196	0.3025	0.355	0.25
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjShortstoriesOther_randomA					1977.27	1974.585	0.695	0.78	0.415	0.355	-0.38541369099	-0.428449358112	-0.342378023868	0.3525	0.425	0.28
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	Bildungsroman_randomA	SubjSFAmerican_randomB					1977.335	1981.345	0.705	0.92	0.465	0.39	-0.242929739365	-0.332636751881	-0.15322272685	0.385	0.53	0.24
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjSFAmerican_randomA					1977.27	1982.785	0.695	0.9	0.51	0.46	-0.0589656497871	-0.0911312152373	-0.0268000843368	0.3125	0.44	0.185
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossAB	Bildungsroman_randomA	SubjFantasy_randomB					1977.335	1983.5	0.705	0.885	0.455	0.42	-0.155758461973	-0.228156289063	-0.083360634883	0.3575	0.465	0.25
self1	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossBA	Bildungsroman_randomB	SubjFantasy_randomA					1977.27	1983.555	0.695	0.84	0.455	0.475	-0.0175372362614	-0.0174276998418	-0.0176467726809	0.3025	0.365	0.24
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossAB	Love_randomA	SubjHorror_randomB					1982.71	1976.405	0.715	0.91	0.48	0.51	-0.0453420086849	0.0533213080704	-0.14400532544	0.3175	0.4	0.235
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjHorror_randomA					1983.285	1976.405	0.715	0.91	0.49	0.485	-0.00136762998803	-0.0172506421951	0.014515382219	0.325	0.425	0.225
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossAB	Love-Not-War_randomA	War-Not-Love_randomB					1982.915	1969.9948979591836	0.675	0.836734693878	0.47	0.387755102041	-0.30242533234	-0.334872422013	-0.269978242666	0.326989795918	0.448979591837	0.205
self1	Love-Not-War_randomA	Love-Not-War_randomB					1982.915	1982.54	0.675	0.685	0.81	0.84	0.764031776115	0.766051527278	0.762012024953	-0.145	-0.155	-0.135
crossBA	Love-Not-War_randomB	War-Not-Love_randomA					1982.54	1970.1326530612246	0.685	0.816326530612	0.51	0.484693877551	-0.094051957523	-0.0274052762339	-0.160698638812	0.253316326531	0.331632653061	0.175
self2	War-Not-Love_randomA	War-Not-Love_randomB					1970.1326530612246	1969.9948979591836	0.816326530612	0.836734693878	0.933673469388	0.94387755102	1.22603448993	1.24245332489	1.20961565496	-0.112244897959	-0.107142857143	-0.117346938776
crossAB	Love_randomA	Mystery_randomB					1982.71	1981.17	0.715	0.835	0.51	0.485	0.0907413745063	-0.00478665622257	0.186269405235	0.2775	0.35	0.205
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	Mystery_randomA					1983.285	1981.645	0.715	0.82	0.5	0.465	0.0655959728298	-0.014164301257	0.145356246917	0.285	0.355	0.215
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	Love_randomA	Novel_randomB					1982.71	1981.81	0.715	0.55	0.55	0.51	0.153190534586	0.143121842019	0.163259227152	0.1025	0.04	0.165
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	Novel_randomA					1983.285	1981.895	0.715	0.595	0.5	0.515	-0.0189855329913	-0.0093065013282	-0.0286645646544	0.1475	0.08	0.215
self2	Novel_randomA	Novel_randomB					1981.895	1981.81	0.595	0.55	0.715	0.79	0.357723128542	0.187146815899	0.528299441185	-0.18	-0.24	-0.12
crossAB	Love-Not-Psychological_randomA	Psychological-Not-Love_randomB					1984.08	1998.8181818181818	0.715	0.717171717172	0.565	0.590909090909	0.267646574821	0.271718533795	0.263574615848	0.138131313131	0.126262626263	0.15
self1	Love-Not-Psychological_randomA	Love-Not-Psychological_randomB					1984.08	1983.8838383838383	0.715	0.762626262626	0.855	0.838383838384	0.851147018707	0.851654780007	0.850639257407	-0.107878787879	-0.0757575757576	-0.14
crossBA	Love-Not-Psychological_randomB	Psychological-Not-Love_randomA					1983.8838383838383	1998.91	0.762626262626	0.675	0.560606060606	0.605	0.336447154431	0.338898494998	0.333995813865	0.13601010101	0.07	0.20202020202
self2	Psychological-Not-Love_randomA	Psychological-Not-Love_randomB					1998.91	1998.8181818181818	0.675	0.717171717172	0.785	0.762626262626	0.772724403524	0.871986636658	0.67346217039	-0.0777272727273	-0.0454545454545	-0.11
crossAB	Love_randomA	SubjHumor_randomB					1982.71	1924.1	0.715	0.945	0.455	0.385	-0.308489488882	-0.407606103511	-0.209372874252	0.41	0.56	0.26
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjHumor_randomA					1983.285	1924.88	0.715	0.93	0.455	0.35	-0.433599359866	-0.495548972827	-0.371649746906	0.42	0.58	0.26
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	Love_randomA	SubjFairytales_randomB					1982.71	1925.8989898989898	0.715	0.964646464646	0.465	0.363636363636	-0.466767583989	-0.582563564067	-0.350971603911	0.425505050505	0.60101010101	0.25
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjFairytales_randomA					1983.285	1924.03	0.715	0.96	0.495	0.385	-0.126036343559	-0.280594631671	0.0285219445526	0.3975	0.575	0.22
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	Love_randomA	SubjShortstoriesAmerican_randomB					1982.71	1968.775	0.715	0.805	0.465	0.46	-0.0351163272799	0.0189477408309	-0.0891803953908	0.2975	0.345	0.25
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjShortstoriesAmerican_randomA					1983.285	1968.11	0.715	0.78	0.515	0.445	0.0580612292162	0.176783268956	-0.0606608105235	0.2675	0.335	0.2
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossAB	Love_randomA	SubjHistory_randomB					1982.71	1927.825	0.715	0.82	0.455	0.435	-0.411218463847	-0.452617970715	-0.369818956979	0.3225	0.385	0.26
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjHistory_randomA					1983.285	1928.295	0.715	0.79	0.51	0.455	-0.208181077125	-0.219105039409	-0.197257114842	0.27	0.335	0.205
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
crossAB	Love_randomA	SubjShortstoriesOther_randomB					1982.71	1974.32	0.715	0.78	0.41	0.4	-0.503753523981	-0.500010675751	-0.507496372211	0.3425	0.38	0.305
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjShortstoriesOther_randomA					1983.285	1974.585	0.715	0.78	0.395	0.4	-0.512503946497	-0.411569185	-0.613438707995	0.35	0.38	0.32
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	Love_randomA	SubjSFAmerican_randomB					1982.71	1981.345	0.715	0.92	0.49	0.47	0.0743029187413	0.195523906284	-0.046918068801	0.3375	0.45	0.225
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjSFAmerican_randomA					1983.285	1982.785	0.715	0.9	0.485	0.495	-0.00363972043261	0.0157171869748	-0.0229966278401	0.3175	0.405	0.23
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossAB	Love_randomA	SubjFantasy_randomB					1982.71	1983.5	0.715	0.885	0.435	0.495	0.0568042204139	0.154738646057	-0.0411302052296	0.335	0.39	0.28
self1	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossBA	Love_randomB	SubjFantasy_randomA					1983.285	1983.555	0.715	0.84	0.49	0.52	0.0517026479178	0.142708503186	-0.0393032073506	0.2725	0.32	0.225
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossAB	SubjHorror_randomA	War_randomB					1976.405	1970.515	0.91	0.85	0.445	0.465	-0.0979890105193	-0.101027837346	-0.0949501836925	0.425	0.385	0.465
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	War_randomA					1976.405	1970.625	0.91	0.815	0.465	0.46	0.161259779602	0.101987178483	0.22053238072	0.4	0.355	0.445
self2	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossAB	SubjHorror_randomA	Mystery_randomB					1976.405	1981.17	0.91	0.835	0.54	0.535	0.343945139115	0.310952674419	0.376937603811	0.335	0.3	0.37
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	Mystery_randomA					1976.405	1981.645	0.91	0.82	0.485	0.49	0.150955472425	0.072016541333	0.229894403517	0.3775	0.33	0.425
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	SubjHorror-Not-Novel_randomA	Novel-Not-SubjHorror_randomB					1976.205	1981.87	0.925	0.525	0.535	0.53	0.114278624516	0.136489697976	0.0920675510555	0.1925	-0.005	0.39
self1	SubjHorror-Not-Novel_randomA	SubjHorror-Not-Novel_randomB					1976.205	1976.685	0.925	0.92	0.96	0.95	1.80041093161	1.78546720572	1.81535465749	-0.0325	-0.03	-0.035
crossBA	SubjHorror-Not-Novel_randomB	Novel-Not-SubjHorror_randomA					1976.685	1982.0	0.92	0.525	0.57	0.535	0.264360936268	0.211241175763	0.317480696773	0.17	-0.01	0.35
self2	Novel-Not-SubjHorror_randomA	Novel-Not-SubjHorror_randomB					1982.0	1981.87	0.525	0.525	0.765	0.735	0.126153411395	0.0878242948899	0.164482527901	-0.225	-0.21	-0.24
crossAB	SubjHorror_randomA	Psychological_randomB					1976.405	1996.46	0.91	0.73	0.52	0.52	0.155194356058	0.256124156264	0.0542645558526	0.3	0.21	0.39
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	Psychological_randomA					1976.405	1996.435	0.91	0.725	0.52	0.51	0.164938730394	0.206217895548	0.12365956524	0.3025	0.215	0.39
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossAB	SubjHorror_randomA	SubjHumor_randomB					1976.405	1924.1	0.91	0.945	0.435	0.48	-0.322798589641	-0.27741482989	-0.368182349392	0.47	0.465	0.475
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	SubjHumor_randomA					1976.405	1924.88	0.91	0.93	0.455	0.475	-0.239655645674	-0.200844155559	-0.27846713579	0.455	0.455	0.455
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	SubjHorror_randomA	SubjFairytales_randomB					1976.405	1925.8989898989898	0.91	0.964646464646	0.57	0.515151515152	0.32729417199	0.0482937116582	0.606294632321	0.394747474747	0.449494949495	0.34
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	SubjFairytales_randomA					1976.405	1924.03	0.91	0.96	0.54	0.515	0.307235489449	0.153098351219	0.46137262768	0.4075	0.445	0.37
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	SubjHorror_randomA	SubjShortstoriesAmerican_randomB					1976.405	1968.775	0.91	0.805	0.725	0.51	0.44493932881	0.268916195451	0.620962462168	0.24	0.295	0.185
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	SubjShortstoriesAmerican_randomA					1976.405	1968.11	0.91	0.78	0.765	0.56	0.563567664536	0.398621059121	0.72851426995	0.1825	0.22	0.145
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossAB	SubjHorror_randomA	SubjHistory_randomB					1976.405	1927.825	0.91	0.82	0.395	0.435	-0.369155217993	-0.456230114044	-0.282080321943	0.45	0.385	0.515
self1	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossBA	SubjHorror_randomB	SubjHistory_randomA					1976.405	1928.295	0.91	0.79	0.445	0.435	-0.174284438473	-0.192233682828	-0.156335194117	0.41	0.355	0.465
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
crossAB	SubjHorror-Not-SubjShortstoriesOther_randomA	SubjShortstoriesOther-Not-SubjHorror_randomB					1977.125	1974.8	0.915	0.79	0.625	0.49	0.22032486327	0.0993096693634	0.341340057177	0.295	0.3	0.29
self1	SubjHorror-Not-SubjShortstoriesOther_randomA	SubjHorror-Not-SubjShortstoriesOther_randomB					1977.125	1977.37	0.915	0.925	0.91	0.965	1.53958957334	1.59205297903	1.48712616765	-0.0175	-0.04	0.005
crossBA	SubjHorror-Not-SubjShortstoriesOther_randomB	SubjShortstoriesOther-Not-SubjHorror_randomA					1977.37	1973.92	0.925	0.81	0.6	0.445	0.118840581471	0.0201692386542	0.217511924288	0.345	0.365	0.325
self2	SubjShortstoriesOther-Not-SubjHorror_randomA	SubjShortstoriesOther-Not-SubjHorror_randomB					1973.92	1974.8	0.81	0.79	0.815	0.805	1.17373713757	1.14743908093	1.20003519421	-0.01	-0.015	-0.005
crossAB	SubjHorror-Not-SubjSFAmerican_randomA	SubjSFAmerican-Not-SubjHorror_randomB					1977.22	1981.725	0.925	0.915	0.705	0.66	0.731442820615	0.861780567895	0.601105073334	0.2375	0.255	0.22
self1	SubjHorror-Not-SubjSFAmerican_randomA	SubjHorror-Not-SubjSFAmerican_randomB					1977.22	1976.555	0.925	0.91	0.935	0.945	1.55977215112	1.57999085722	1.53955344503	-0.0225	-0.035	-0.01
crossBA	SubjHorror-Not-SubjSFAmerican_randomB	SubjSFAmerican-Not-SubjHorror_randomA					1976.555	1981.97	0.91	0.9	0.695	0.685	0.645455278362	0.653568493489	0.637342063235	0.215	0.215	0.215
self2	SubjSFAmerican-Not-SubjHorror_randomA	SubjSFAmerican-Not-SubjHorror_randomB					1981.97	1981.725	0.9	0.915	0.895	0.945	1.39330110178	1.42179240601	1.36480979754	-0.0125	-0.03	0.005
crossAB	SubjHorror-Not-SubjFantasy_randomA	SubjFantasy-Not-SubjHorror_randomB					1975.7755102040817	1980.8989898989898	0.923469387755	0.878787878788	0.826530612245	0.707070707071	0.890713547242	0.847001323849	0.934425770635	0.134327973614	0.171717171717	0.0969387755102
self1	SubjHorror-Not-SubjFantasy_randomA	SubjHorror-Not-SubjFantasy_randomB					1975.7755102040817	1976.0204081632653	0.923469387755	0.928571428571	0.933673469388	0.964285714286	1.68056800137	1.73789464622	1.62324135652	-0.0229591836735	-0.0357142857143	-0.0102040816327
crossBA	SubjHorror-Not-SubjFantasy_randomB	SubjFantasy-Not-SubjHorror_randomA					1976.0204081632653	1981.8265306122448	0.928571428571	0.831632653061	0.811224489796	0.709183673469	0.990353451034	0.899949211462	1.08075769061	0.119897959184	0.122448979592	0.117346938776
self2	SubjFantasy-Not-SubjHorror_randomA	SubjFantasy-Not-SubjHorror_randomB					1981.8265306122448	1980.8989898989898	0.831632653061	0.878787878788	0.887755102041	0.909090909091	1.33378391604	1.4260564682	1.24151136389	-0.0432127396413	-0.030303030303	-0.0561224489796
crossAB	War_randomA	Mystery_randomB					1970.625	1981.17	0.815	0.835	0.4	0.48	-0.371254661206	-0.440867024023	-0.30164229839	0.385	0.355	0.415
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	War_randomB	Mystery_randomA					1970.515	1981.645	0.85	0.82	0.485	0.495	-0.070396944885	-0.0929722739282	-0.0478216158419	0.345	0.325	0.365
self2	Mystery_randomA	Mystery_randomB					1981.645	1981.17	0.82	0.835	0.89	0.885	1.28390540267	1.3766992943	1.19111151105	-0.06	-0.05	-0.07
crossAB	War_randomA	Novel_randomB					1970.625	1981.81	0.815	0.55	0.52	0.5	0.051740808892	0.0622041591616	0.0412774586225	0.1725	0.05	0.295
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	War_randomB	Novel_randomA					1970.515	1981.895	0.85	0.595	0.625	0.515	0.311563741076	0.244875985269	0.378251496882	0.1525	0.08	0.225
self2	Novel_randomA	Novel_randomB					1981.895	1981.81	0.595	0.55	0.715	0.79	0.357723128542	0.187146815899	0.528299441185	-0.18	-0.24	-0.12
crossAB	War_randomA	Psychological_randomB					1970.625	1996.46	0.815	0.73	0.465	0.47	-0.245702533215	-0.270389361258	-0.221015705173	0.305	0.26	0.35
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	War_randomB	Psychological_randomA					1970.515	1996.435	0.85	0.725	0.435	0.48	-0.262211439276	-0.0542419889965	-0.470180889556	0.33	0.245	0.415
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
crossAB	War_randomA	SubjHumor_randomB					1970.625	1924.1	0.815	0.945	0.45	0.42	-0.402149722944	-0.478911737859	-0.325387708028	0.445	0.525	0.365
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	War_randomB	SubjHumor_randomA					1970.515	1924.88	0.85	0.93	0.44	0.425	-0.295944488215	-0.365624112047	-0.226264864383	0.4575	0.505	0.41
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	War_randomA	SubjFairytales_randomB					1970.625	1925.8989898989898	0.815	0.964646464646	0.44	0.424242424242	-0.195731094915	-0.407342921708	0.015880731878	0.457702020202	0.540404040404	0.375
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
crossBA	War_randomB	SubjFairytales_randomA					1970.515	1924.03	0.85	0.96	0.49	0.425	-0.33034836529	-0.424157975162	-0.236538755419	0.4475	0.535	0.36
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989898989898	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	War_randomA	SubjShortstoriesAmerican_randomB					1970.625	1968.775	0.815	0.805	0.54	0.485	0.114499778737	0.143475514909	0.0855240425655	0.2975	0.32	0.275
self1	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
